prob,dim,npts,nout,error,minimum,feval,niter,convergence,minimum_PT,maximum_PT,mean_PT,median_PT,memory,alloc
cubic_-6.5_-3.0_1.5_2.0_900_117.csv,4,900,117,6.5431633178785775,435.3086526061056,5.0,5,true,0.003603522,0.011031459,0.0039020547480000003,0.0036598905,2429504,23659
cubic_-6.5_-3.0_-1.5_-5.0_350_77.csv,4,350,77,5.787592627370941e-12,4.88682606361302e-21,12.0,12,true,0.0021317330000000002,0.00921163,0.0023601377730000004,0.0021601055,1989920,20006
cubic_6.5_-6.0_1.5_6.5_150_15.csv,4,150,15,1.899149904005526e-8,3.6676070848376316e-14,6.0,6,true,0.000434733,0.007645031,0.000501964716,0.00044211250000000005,501952,5045
cubic_6.5_-6.5_-8.0_8.0_500_25.csv,4,500,25,2.755169701273985e-7,9.010215953084408e-12,5.0,5,true,0.0018718040000000001,0.009129583,0.002054015645,0.0018966775000000002,1458720,14411
cubic_-6.5_7.0_7.5_7.5_850_94.csv,4,850,94,2.2570834090629432e-10,1.7216098158740887e-17,7.0,7,true,0.00528028,0.012829644000000001,0.005685950125,0.0053580885,3245168,31975
cubic_-6.5_8.0_-9.5_7.0_750_60.csv,4,750,60,1.0603429245747975e-10,1.8281248045756995e-18,8.0,8,true,0.004577769000000001,0.012293392,0.00497117922,0.004637615,3376384,33370
cubic_-6.5_-9.0_-0.5_3.0_1000_130.csv,4,1000,130,2.3583912600599888e-11,1.1039393740430514e-19,9.0,9,true,0.007592914,0.014854044,0.008214224405582922,0.007712466,4758384,47257
cubic_6.5_-9.5_10.0_-6.5_350_35.csv,4,350,35,5.397336799717323e-9,4.0858098436224485e-15,7.0,7,true,0.002203693,0.009678514000000001,0.002377103596,0.0022238875,1350752,13445
cubic_-7.0_1.0_0.5_-5.5_400_52.csv,4,400,52,3.5445782742282717e-7,1.0518423629044566e-11,11.0,11,true,0.002737708,0.010478374,0.003009521951,0.0027798750000000002,2319440,23291
cubic_-7.0_-2.0_3.5_-8.0_250_15.csv,4,250,15,4.118884007198176e-7,2.531423374807514e-11,5.0,5,true,0.0007432140000000001,0.008270881,0.000836359538,0.00075681,732752,7211
cubic_-7.0_2.5_-9.5_6.5_600_132.csv,4,600,132,1.375788372115494e-11,3.893719921570927e-20,10.0,10,true,0.004438659,0.012091688000000001,0.004781420121000001,0.0044918385,2869296,28381
cubic_7.0_-4.0_4.5_5.0_200_20.csv,4,200,20,1.3236576110742249e-6,7.634342129335104e-12,8.0,8,true,0.0008062880000000001,0.008333231,0.0009262806570000001,0.0008209155,890416,8882
cubic_7.0_4.5_-3.5_-9.5_350_32.csv,4,350,32,1.7947666020035058e-8,6.788691764032117e-14,6.0,6,true,0.001301821,0.008935006,0.001454995723,0.0013222975,1173632,11636
cubic_-7.0_6.0_6.0_1.0_500_45.csv,4,500,45,1.7860316559037415e-9,6.675740246850621e-16,6.0,6,true,0.001922787,0.009569824000000001,0.00212722983,0.001953906,1669408,16568
cubic_-7.0_-7.0_-6.5_0.5_750_142.csv,4,750,142,8.899462084991793,993.6307932435935,10.0,10,true,0.005082421,0.012947797,0.0055239771668508285,0.0051499810000000005,3707296,36784
cubic_7.0_7.0_7.5_2.0_1000_140.csv,4,1000,140,7.120513068059608e-10,2.0100814065233317e-16,11.0,11,true,0.009589199000000001,0.018231114,0.010286714958847738,0.009696321,5725680,57091
cubic_-7.0_8.5_10.0_6.0_750_68.csv,4,750,68,8.249312344332793e-11,2.5927841023626703e-18,6.0,6,true,0.0037372440000000002,0.011347193,0.004059022672,0.003805825,2527968,24748
cubic_7.0_9.0_8.0_-1.5_650_136.csv,4,650,136,4.4235370921796857e-10,4.6764978497074786e-17,8.0,8,true,0.0035164970000000004,0.011205998,0.003829622002,0.003571559,2533504,24922
cubic_7.0_-9.0_-8.5_-1.0_200_34.csv,4,200,34,8.355418345555792,4204.023375438764,5.0,5,true,0.000451841,0.008156317,0.0005229328030000001,0.000460565,524624,5141
cubic_-7.0_9.5_-7.5_-5.5_150_8.csv,4,150,8,4.372046869880192,62.28119906136868,7.0,7,true,0.000568695,0.008385799000000001,0.0006490203430000001,0.000576007,612512,6176
cubic_7.5_-10.0_-6.0_0.5_150_16.csv,4,150,16,8.646066108619621e-7,4.4727991812544415e-11,5.0,5,true,0.00034885,0.008191221,0.000411410706,0.00035549450000000004,417648,4178
cubic_7.5_-2.5_-7.0_4.0_700_154.csv,4,700,154,3.365368428376314e-9,5.313683948376999e-15,9.0,9,true,0.004448898000000001,0.012162691000000002,0.004811859852,0.0045052370000000005,3012080,29761
cubic_-7.5_-3.0_-4.5_-9.5_750_53.csv,4,750,53,1.184403686238511e-10,4.901151466878502e-18,7.0,7,true,0.0041070130000000005,0.011999820000000001,0.004459644587,0.0041537315000000005,2995872,29497
cubic_-7.5_6.5_6.5_-6.0_550_99.csv,4,550,99,1.8925216949128298e-10,3.532610908760667e-18,9.0,9,true,0.003386313,0.011322298000000001,0.0036906452480000005,0.0034395715000000004,2461296,24624
cubic_7.5_-7.0_9.0_9.0_900_225.csv,4,900,225,8.247447169651423e-11,2.0089575254013186e-18,10.0,10,true,0.007359896,0.015206587,0.007887200227129338,0.007476595000000001,4110336,40804
cubic_-7.5_-8.0_-2.5_-5.0_350_84.csv,4,350,84,7.967755680719003,233.62939415042075,10.0,10,true,0.0016189510000000002,0.009832458,0.0018217391370000003,0.001655484,1622208,16256
cubic_7.5_-8.0_4.0_7.5_550_82.csv,4,550,82,8.373697113484013e-8,3.937770406496829e-12,6.0,6,true,0.0021390180000000003,0.009902064,0.0023548032440000003,0.0021738475,1717264,17037
cubic_8.0_10.0_0.0_4.5_500_85.csv,4,500,85,8.148268024871751e-8,1.3245408363991117e-12,8.0,8,true,0.002350188,0.010159277000000001,0.0025897132250000004,0.002381312,2019808,20162
cubic_-8.0_10.0_9.5_8.5_950_162.csv,4,950,162,3.10995699415173e-7,1.884985809978115e-12,13.0,13,true,0.010422502,0.019202759,0.011125329317777778,0.010499434,6188496,61849
cubic_8.0_-2.0_1.0_7.5_700_126.csv,4,700,126,12.991144858398712,28532.927752154545,11.0,11,true,0.00535536,0.013618232000000001,0.005858473835873388,0.005476647,3844688,38215
cubic_-8.0_-2.0_-4.5_7.0_200_32.csv,4,200,32,8.259813881541664,175.06403622929548,11.0,11,true,0.001158631,0.009187796,0.0013056681270000002,0.0011788315000000001,1135504,11411
cubic_8.0_-2.5_10.0_-2.0_600_48.csv,4,600,48,1.2138173133280361e-8,1.8641737795640577e-14,7.0,7,true,0.002838123,0.010701938000000001,0.003128673699,0.0028842200000000003,2385456,23407
cubic_-8.0_-4.0_7.5_7.0_950_238.csv,4,950,238,9.573222738711415,13414.054108826149,8.0,8,true,0.005891581000000001,0.014254190000000002,0.006319915718078382,0.005962381,3486208,34426
cubic_8.0_-4.0_-9.5_2.5_250_58.csv,4,250,58,18.167111133429103,33839.60820250832,5.0,5,true,0.000552228,0.008685134,0.000642284894,0.0005684545,603664,5921
cubic_8.0_5.0_2.0_7.0_750_150.csv,4,750,150,8.696012416195023,614.7655220902926,9.0,9,true,0.0051305510000000006,0.013999112000000001,0.005540660619733925,0.005199121,3303056,32677
