prob,dim,npts,nout,error,minimum,feval,niter,convergence,minimum_PT,maximum_PT,mean_PT,median_PT,memory,alloc
trig_10.0_10.0_7.5_850_196.csv,3,850,196,9.447974964818993,19436.259548161936,4003.0,1000,false,1.413309504,1.6623950060000001,1.571270946,1.6046896370000001,377328032,3446691
trig_10.0_1.5_7.5_550_66.csv,3,550,66,15.356631252102282,83.4449837888562,4003.0,1000,false,0.63898902,0.6597315250000001,0.647684908375,0.646124117,246925952,2245769
trig_10.0_3.0_4.5_950_162.csv,3,950,162,2.2917080144679858e-6,2.0376519313961345e-9,4003.0,1000,false,1.743813019,2.1713972100000003,1.9214110613333333,1.8490229550000001,423186224,3846980
trig_10.0_3.0_6.0_450_108.csv,3,450,108,12.488287295774562,346.8040910825019,4003.0,1000,false,0.463209162,0.544913591,0.5149481354000001,0.5286766795000001,200811024,1845446
trig_10.0_3.5_1.0_350_25.csv,3,350,25,2.763031055064147e-7,2.4187976270062344e-11,4003.0,1000,false,0.291321797,0.416161954,0.3269376395625,0.3225153645,158539344,1445146
trig_10.0_4.0_3.5_900_144.csv,3,900,144,5.3909573249910636e-8,4.948167247520998e-11,4003.0,1000,false,1.52782206,1.6210486990000001,1.5771033675000001,1.5797713555000001,401409904,3646830
trig_10.0_4.5_5.0_100_11.csv,3,100,11,0.011009831755673716,0.0056625508396367695,4003.0,1000,false,0.043230331000000004,0.06788619800000001,0.055001151340659346,0.055136432000000006,46519040,444374
trig_10.0_4.5_5.5_450_112.csv,3,450,112,2.1344099820908013e-9,2.2876756993150074e-14,4003.0,1000,false,0.452968488,0.5461882650000001,0.5035636435,0.507631347,200811024,1845446
trig_10.0_4.5_7.5_550_33.csv,3,550,33,6.802611807188441e-10,2.4144879209163652e-14,4003.0,1000,false,0.654769408,0.957077838,0.7170289865714286,0.686203746,247950368,2245747
trig_10.0_5.0_2.5_650_65.csv,3,650,65,2.8586033575805914e-6,3.2398128850397946e-9,4003.0,1000,false,0.819260626,0.8683466150000001,0.8495881705,0.8546471665,292015744,2646069
trig_10.0_5.0_5.0_250_42.csv,3,250,42,3.752052890604318e-9,1.43121090108841e-15,4003.0,1000,false,0.195547307,0.24478638600000002,0.218142517,0.21502722900000001,113257232,1044835
trig_10.0_7.0_1.0_800_152.csv,3,800,152,0.00045301239174477814,6.773951754936451e-5,4003.0,1000,false,1.360303421,1.6786180190000002,1.44857409875,1.3776874775,356063744,3246519
trig_10.0_7.5_9.0_100_8.csv,3,100,8,0.005533405906970046,0.0015130757186143154,4003.0,1000,false,0.034879348000000004,0.059414397,0.04680621024299066,0.046848938,46519040,444374
trig_10.0_7.5_9.0_650_84.csv,3,650,84,20.001322842776773,0.02013660398626221,4003.0,1000,false,0.885005605,0.92982772,0.9059463466666667,0.9011518135000001,291247168,2646069
trig_10.0_9.5_3.5_700_126.csv,3,700,126,17.012759376125,12181.13349211777,4003.0,1000,false,1.0980760330000001,1.312616417,1.1786407094000002,1.1708810470000002,312254912,2846219
trig_10.0_9.5_7.0_300_51.csv,3,300,51,3.7041726841380296e-7,3.281568237776443e-11,4003.0,1000,false,0.243911227,0.296153577,0.2665198575263158,0.26307684600000003,135482064,1244996
trig_1.0_1.0_1.0_100_11.csv,3,100,11,2.05062281092588,0.1030300051432467,4003.0,1000,false,0.036482259,0.057848332,0.04642639937037037,0.04999166,46519216,444385
trig_1.0_1.0_7.5_400_80.csv,3,400,80,1.0674054668963888,0.48157667827497513,4003.0,1000,false,0.38969875400000004,0.418004657,0.39924888592307695,0.396749809,179034528,1645285
trig_1.0_1.0_8.0_400_72.csv,3,400,72,2.9301395796155205e-5,1.5837910056589015e-7,4003.0,1000,false,0.374135152,0.41379713500000004,0.39510324700000005,0.393150001,179291248,1645318
trig_1.0_4.5_5.5_800_152.csv,3,800,152,5.13128884579922,34.477589193276685,4003.0,1000,false,1.182191757,1.2502169140000001,1.2180152960000001,1.211993584,356063216,3246486
trig_1.0_7.0_3.5_800_144.csv,3,800,144,3.336878667781207e-5,3.90606158427075e-6,4003.0,1000,false,1.3790935450000001,1.5165542550000002,1.4611934765,1.474563053,356319232,3246475
trig_1.0_7.5_6.5_550_104.csv,3,550,104,1.762287932949687,78.71257235157456,4003.0,1000,false,0.711511254,0.9352090710000001,0.7727810900000001,0.770082292,245644464,2245736
trig_1.0_8.0_6.5_350_74.csv,3,350,74,6.559875323538769,76.07819075564908,4003.0,1000,false,0.333527768,0.37207587000000003,0.3510683776666667,0.34828031000000004,157001664,1445113
trig_1.0_8.5_4.5_500_30.csv,3,500,30,7.74356922894192,193.92403777507778,4003.0,1000,false,0.55132629,0.5946660140000001,0.5710258323333334,0.5732615870000001,225661296,2045574
trig_1.5_10.0_6.0_150_22.csv,3,150,22,0.0,0.0,4003.0,1000,false,0.079596102,0.10625150900000001,0.09338741633333333,0.09267636850000001,68999888,644524
trig_1.5_1.0_10.0_450_108.csv,3,450,108,3.7248198205609633,11.90134834256969,4003.0,1000,false,0.48698268600000005,0.5150510930000001,0.4970446120909091,0.49799823600000004,200810672,1845424
trig_1.5_2.0_1.5_200_22.csv,3,200,22,3.9999999999999956,1.6829093097562515e-20,4003.0,1000,false,0.12733850000000002,0.193470406,0.1392822985277778,0.136723997,91865024,844674
trig_1.5_2.0_6.5_500_110.csv,3,500,110,4.476679025006804,9.733941911768872,4003.0,1000,false,0.55554459,0.596720606,0.5730126372222223,0.5683484550000001,223099376,2045574
